1103748	선배님들 혹시 학교에 강의이수에 관련하여 문의할수있는	2	0	2021-02-05	59
1103730	혹시 C++ 책 가져갈 다미 있을까?	8	3	2021-02-05	256
1103646	GS25 뉴서강대학사점) 2월 안내사항입니닷 (아마도 마지막)	0	25	2021-02-05	367
1103388	치킨배달사원이 잘못하면 치킨집 사장이 사과하는거야?	12	1	2021-02-04	861
1103345	18학번 군대 전역하고 복학하는데	7	5	2021-02-04	598
1103197	(의견조사) 독서할 때 어떤 불편함을 느끼셨나요?	19	9	2021-02-04	512
1103156	컴공에서 진행하는 캡스톤디자인,연구프로젝트, 인턴십 과목의 경우	14	1	2021-02-04	582
1103146	컴공 복전생 자료구조, 컴실1과 함께 무엇을 들어야할까요..	9	1	2021-02-04	322
1103144	갈팡질팡하는 중인 4학년의 진로고민입니다ㅜㅜ	3	8	2021-02-04	323
1103037	교수님들은 은퇴하기 전에 언제까지 강의하시나요?	2	4	2021-02-04	307
1103028	현업 및 취준에 도움되는 컴공 전공과목은 어떤 게 있을까요?	2	0	2021-02-04	188
1102939	백색소음	8	4	2021-02-03	194
1102871	기계과 5학기 이후 시간표 조언 부탁드립니다	14	4	2021-02-03	379
1102754	계량과 같이 들을만한 각론3개 추천좀요	4	0	2021-02-03	202
1102581	컴공 복전 질문입니다	7	1	2021-02-03	428
1102548	우리학교에는 재학 중에 cpa나 변리사 합격하면 장학금 없나요??	4	0	2021-02-03	690
1102510	미엔 전공 5학기부터 경영복전하면 뭐부터 배워야 돼요?	0	0	2021-02-03	94
1102426	20학번 cpa 어떻게 생각하세요	17	3	2021-02-03	857
1102298	웨이브 자리 있는 팟 있을까요?	3	1	2021-02-02	115
1102284	하루만에 살 뺄 수 있을까요..?	4	5	2021-02-02	502
1102261	근로장학질문있습니다!	1	0	2021-02-02	210
1102104	학과별 알바트로스 장학금 컷 혹시 확인할 수 있는 곳 있나요?	6	0	2021-02-02	369
1101783	과외대행업체 통해서 과외 구해보신 분 계신가요?	16	1	2021-02-01	586
1101656	매듭	0	2	2021-02-01	73
1101566	미문 3전공	7	5	2021-02-01	417
1101538	지도교수추천장학금 말이야	1	-1	2021-02-01	300
1101386	졸업식끝나고 갈 식당추천해주세요	8	1	2021-02-01	769
1101383	21학점이 너무 듣고 싶어여	5	1	2021-02-01	696
1101328	스타트업 연계전공	2	1	2021-02-01	233
1101312	네이버에 서담치니까 안나와용..	4	7	2021-02-01	500
1101173	컴공 복전 수강 계획 질문드립니다!!	16	4	2021-01-31	470
1100934	기계공학과 프로젝트 수업 많나요?	4	0	2021-01-31	332
1100822	Apple One 구독요금제 이용자 모집	2	3	2021-01-31	400
1100753	전세 대출 얼마까지 가능한가요..?	16	6	2021-01-30	689
1100673	영린이인 경린이가 도움을 요청합니다ㅠㅠ	4	0	2021-01-30	246
1100583	22살로 돌아간다면 무엇을 하실건가요?	55	21	2021-01-30	1507
1100499	금공스터디	0	0	2021-01-30	175
1100435	컴활 1급 따는 데 얼마나 걸리나요??	17	0	2021-01-30	655
1100424	[해결되었습니다] AWS EC2 접속질문(3일 무한구글링.. 꼭 사례하겠습니다 ㅜㅜ)	32	2	2021-01-30	504
1100312	오픽 준비기간이 보통 어떻게 되나요??	5	4	2021-01-30	531
1100166	컴퓨터 자격증 따는 법!	6	1	2021-01-29	274
1100143	연구실 인턴 관해 궁금한 점들이 있습니다!	2	1	2021-01-29	278
1100137	[설문조사 사례비 5000원] 모바일 MOOC 학습 연구	0	2	2021-01-29	147
1100066	시사 상식 늘릴 수 있는 방법 질문..!	5	1	2021-01-29	290
1099950	법적 조언 혹은 중고나라 사기(명의도용)에 대해 조언을 구하고자 들을 올립니다.	1	0	2021-01-29	316
1099843	군휴학 관련 질문	1	0	2021-01-29	106
1099829	넷플릭스 자리잇나요?	0	0	2021-01-29	42
1099794	기계공학과 1학년 통계학 입문	6	0	2021-01-29	250
1099696	졸업 학점이수 질문 있습니다!!	2	0	2021-01-28	112
1099313	세법이 체질에 잘 맞는 사람도있음?	10	1	2021-01-28	465
1099206	세법학 공부 어떻게할까요??	1	1	2021-01-28	242
1099182	전자과 예비 1,2학년분들 생활-벼룩시장 게시판에 서적 나눔 많은 관심 부탁드려요	0	4	2021-01-28	246
1099057	막학기 전공 필수 2개가 시간이 겹칠 경우	5	3	2021-01-27	381
1098939	토플 스피킹, 라이팅 첨삭 다들 어디에서 받으시나요?	5	0	2021-01-27	353
1098826	[마감]서강기업가정신센터에서 개최하는 슘페터 스타트업 캠프에 함께 나가실 팀원분을 구합니다!	2	1	2021-01-27	239
1098758	배민 현대카드도 할부가 되나요??	3	1	2021-01-27	313
1098502	[재업] 방학동안 함께 토이 프로젝트를 진행하실 프론트엔드 개발자를 모집합니다! (리액트 공부하고 계신 분 환영!)	1	6	2021-01-26	487
1098480	세인트 성적 볼 때	2	0	2021-01-26	296
1098264	성적증명서 pdf파일	11	1	2021-01-26	622
1098204	예비 취준생은 어떻게 링크드인 작성하나요?	2	5	2021-01-26	361
1098147	휴학할 때	0	0	2021-01-26	58
1098131	C언어 독학 책 추천 부탁드립니다	6	2	2021-01-26	319
1098079	넷플 자리 남아있는 파티 있나요?	3	0	2021-01-26	111
1098069	노베 토익 공부방법	0	0	2021-01-26	111
1097992	혹시 이사회 회의록 16년도 1차, 9차 갖고 계신 분 있나요?	0	3	2021-01-26	84
1097900	2월 1일부터 넷플팟 참여하실 분 한명 구해요~~	4	0	2021-01-25	127
1097505	마게팅 관련 학교 수업 질문	2	0	2021-01-25	205
1097440	20-1 교환갔다 오신 분!!	2	0	2021-01-25	502
1097399	침대사이즈 질문드립니다.	9	0	2021-01-25	417
1097208	방학동안 함께 토이 프로젝트를 진행하실 프론트엔드 개발자를 모집합니다! (리액트 공부하고 계신 분 환영!)	0	8	2021-01-24	217
1097162	재무 회원	5	0	2021-01-24	132
1097088	전화영어과외 비용에 대한 고민	3	4	2021-01-24	300
1096936	경영학 비대면 녹강 추천부탁드립니다	5	2	2021-01-24	319
1096765	컴퓨터공학 복전	6	-4	2021-01-24	468
1096725	마케팅/브랜드마케팅 서적 추천 부탁드립니다.	1	0	2021-01-24	251
1096666	꽃 잘아시는 분 계실까요?	11	4	2021-01-23	390
1096642	안녕하세요! 21 경영학과 신입생인데	26	8	2021-01-23	544
1096467	교환 성적표 원본	7	0	2021-01-23	283
1096213	[마감] BMW 관련 설문조사 부탁드립니다!	10	8	2021-01-23	388
1096125	얼마전 올렸던 유기견 제보 요청글 강아지 구조했습니다!	0	21	2021-01-22	234
1095956	심리학과 장재홍 교수님	4	0	2021-01-22	268
1095938	지금 달러화를 사야 하는 이유?!	12	14	2021-01-22	949
1095895	경제 + 경영 복전 많이 하나요?	14	4	2021-01-22	528
1095854	서강대 주변에 자취하시는 분들 음식 싸게 팝니당..	13	4	2021-01-22	772
1095735	경제학과 <기업금융론> 수업 문의	6	2	2021-01-22	423
1095671	[마감] 코딩 배우고 싶은분 계신가요?!	16	-24	2021-01-22	1165
1095592	20 경젠데 honors 프로그램	5	2	2021-01-21	494
1095453	재수강에 관한 질문	5	0	2021-01-21	399
1095339	곤자가 3점대도 가능해?	4	-3	2021-01-21	762
1095033	컴퓨터 관련 자격증	6	3	2021-01-20	469
1094884	도와주세요ㅠ))집주인한테 말해야 할까요?	6	2	2021-01-20	517
1094789	아시는 "비대면 녹강" 이 있다면 꼭 추천 부탁드립니다..!	27	6	2021-01-20	1137
1094779	한은 통계직렬	1	4	2021-01-20	415
1094730	군대 어이고	3	5	2021-01-20	266
1094717	이공계 전공학점 계산할때 미적분학실습이나 과학과목도 계산하나요?	6	0	2021-01-20	271
1094707	철학과 선배님들께 묻고 싶습니다	18	5	2021-01-20	442
1094698	녹강? 실시간?	4	0	2021-01-20	169
1094300	테셋/한경test 이런거 다 필요없나요?	9	0	2021-01-19	546
1094276	소구장열었나요?	2	1	2021-01-19	275
1094172	GS25 뉴서강대학사점) 하반기 전달사항 끄적이고 갑니다 :3	6	27	2021-01-19	538
1094071	타대학부 출신인데 서담 분위기가 너무 신사숙녀적으로 마음에 들어요	40	84	2021-01-19	2960
1093384	(모집완료)영자신문 스터디 모집합니다.	11	3	2021-01-18	482
1093178	경제/정치 공부를 해보고 싶은데요	6	1	2021-01-17	436
1093143	Cpa 1차 떨어질 시 복학계획 질문	4	3	2021-01-17	546
1093104	애플워치 셀룰러 모델 질문좀 받아주세요!!	8	4	2021-01-17	323
1093005	덕질엔 나이도 성별도 없는듯 ㅋㅋ	0	16	2021-01-17	468
1093000	통학 or 기숙사 조언을 구합니다	10	1	2021-01-17	318
1092775	경영 수강과목	6	7	2021-01-17	345
1092640	안태현/주하연/도룩/이강오 교수님 녹강인가요 줌강인가요?	5	-6	2021-01-16	449
1092629	학과장 추천서 받아보신분 계신가요?	4	0	2021-01-16	241
1092580	교환학생 취소 기한	0	1	2021-01-16	120
1092524	이 강아지 발견하시면 연락 부탁드려요!(진도코기 믹스견)	6	38	2021-01-16	840
1092254	무선 키보드 추천해주실 수 있을까요?	18	3	2021-01-15	663
1092195	넷플릭스 공유하실분	0	0	2021-01-15	113
1091990	온라인 SQL 강의가 필요하신분께 공유드립니다	24	21	2021-01-15	818
1091981	내일 편입시험 알바하시는분!?  질문있습니다	9	1	2021-01-15	621
1091612	삼성생명 금융아카데미	17	0	2021-01-14	911
1091543	전화영어 하실분 있나요?	2	15	2021-01-14	640
1091471	대학생 공공임대 보증금 대출 관련해서 질문드립니다.	8	3	2021-01-14	366
1091457	군대가는 컴공 중고새내기입니다	14	11	2021-01-14	706
1091438	직업에 대한 기대	24	23	2021-01-14	617
1091231	경영/컴공/다른 전공...복전 때문에 고민입니다	23	7	2021-01-14	799
1091155	학점교류에 대해 질문드립니다(기본적인 질문)	2	1	2021-01-14	293
1091026	서강대 롤토체스 소모임	0	4	2021-01-13	148
1090946	[법잘알 선배님들 도와주세요 ㅠㅠ 시설 노후화로 인한 동파 사고]	10	7	2021-01-13	439
1090908	로욜라 해커스 모바일	7	0	2021-01-13	139
1090730	학사지원팀 전화	1	0	2021-01-13	380
1090729	금번 로욜라 확진자 관련 궁금증	4	3	2021-01-13	625
1090724	하나은행에서 irp 가입하려 하는데 현직 동문 계신가요?	2	11	2021-01-13	297
1090652	회계법인 승진시험 + 대학원 준비는 뭔가요?	5	-5	2021-01-13	386
1090565	Jennifer mera라는 사람이 '배송문서'라는 제목의 메일을 보냈는데 이거 피싱이나 랜섬웨어일까요?	1	3	2021-01-13	315
1090492	넷플 4인팟 자리 하나 남는 곳 없나요~~	0	0	2021-01-13	49
1090464	올해 국문과에 새로 오시는 듯한 교수님들	29	139	2021-01-13	3693
1090207	중고새내기 질문있어요	4	3	2021-01-12	392
1090171	혹시 영업양수도 절차나 합작법인 설립절차 일정표 양식 있으신 분 계신가요?(사례하겠습니다!)	0	0	2021-01-12	45
1089743	왕규호교수님 게임이론 13주차 강의 녹화본 구합니다(사례O)	0	-4	2021-01-11	161
1089620	M&A 잘알 선배님들 ㅠ (회계사 선배님들.. 변호사 선배님들..)	4	2	2021-01-11	623
1089534	수학과 이재성 교수님 다음 학기 안식년이신가요?	4	0	2021-01-11	338
1089070	한능검 원서접수 관련 질문있어용	1	0	2021-01-10	232
1089018	원룸 동파 제 책임인가요?	9	0	2021-01-10	962
1088948	완료] 아마존 대리구매해주실 분 계신가요?	0	0	2021-01-10	245
1088894	[분실물] 학생증 주웠습니다.	4	25	2021-01-10	759
1088882	롤토체스 소모임	8	2	2021-01-10	237
1088729	지방할당제나 기업TO를 보고 지거국에 지원하는 게 맞을까요?	20	2	2021-01-10	915
1088503	선배님들 회사 워드 작업 관련 질문드립니다!!!	7	5	2021-01-09	400
1088483	9학기 학점등록 관련 질문	3	5	2021-01-09	383
1088183	알바 임금체불 관련 조언을 구합니다.	15	5	2021-01-09	500
1088043	설문 참여 부탁드립니다!! (기프티콘도 드려요!!)	0	2	2021-01-08	152
1088024	커피빈 아메리카노 기프티콘 판매합니다	4	0	2021-01-08	276
1087846	(판매완료)스벅 아메리카노 쿠폰 2600원에 팝니다	0	0	2021-01-08	227
1087816	4학기후 겨울방학에 한국사 따두는 것	6	5	2021-01-08	560
1087800	기계과 형들 6전공에 유레카 인턴 가능한가요??	21	2	2021-01-08	721
1087783	약대 관련 조언해주실 분 구합니다	2	3	2021-01-08	291
1087536	공대 7학기생 질문드립니다(진로관련)	4	7	2021-01-08	502
1087425	서울대 대학원 관련 질문	11	12	2021-01-07	1127
1087283	도서 추천 부탁드립니다!	8	3	2021-01-07	511
1087279	영끌 집산 후기	27	-17	2021-01-07	1434
1087098	GS25 뉴서강대학사점) 한파 때문에 안내사항 드리고 갑니다...	6	28	2021-01-07	729
1087017	Ai 잘 아시는 분 계신가요?	20	5	2021-01-07	507
1086695	서강가젯 행정고시(행정직, 기술직) 합격생 Q&A 질문 모집	6	13	2021-01-06	619
1086642	[홍보] 3분 강아지 펫시팅 테스팅! 스타벅스 기프티콘 받아가세요~	0	3	2021-01-06	164
1086621	휴학 한번도 안하고 졸업하는 사람 많나요??	5	0	2021-01-06	498
1086573	왓챠 프리미엄 한 명 자리있을까요?	0	0	2021-01-06	52
1086511	FRM part2 인강	2	0	2021-01-06	146
1086464	신년운세 잘 보는 곳	6	9	2021-01-06	351
1086448	1/6 계절 국경 수업 필기	0	0	2021-01-06	55
1086360	처음 하는 웹 개발 가이드라인 조언 해주시면 감사하겠습니다	11	3	2021-01-06	297
1086354	갓계량 책은 다시 봐도 명작이다	7	10	2021-01-06	472
1086246	토플/토익 지원	1	0	2021-01-05	234
1086232	[한국거래소] 공식 유튜브 구독 감사인사 및 이벤트 결과 안내드립니다.	23	227	2021-01-05	2430
1086219	객관식 세법책 삽니다	0	0	2021-01-05	35
1086189	주식거래할 경우 부모님이 알 수 있나요?	6	1	2021-01-05	377
1086051	경영 전공 신청 및 취소 관련(7학기생)	3	3	2021-01-05	281
1085953	라식/라섹/스마일 서울 소재 병원 추천해주세요!	21	4	2021-01-05	426
1085882	2018 보험수리학 Perfect 퍼펙트 정리 파실분 계실까요?	12	-1	2021-01-05	205
1085851	김종길 재무관리 양도해주실분 있으신가요? (마감)	2	-1	2021-01-05	72
1085816	자바 독학을 어떻게 하면 좋을까요?	4	2	2021-01-05	143
1085806	다미들 냉장고 잘아니?	3	0	2021-01-05	82
1085749	산스크리트어 특강 듣는 다미있나요?	1	0	2021-01-05	188
1085498	다낭성난소증후군 생리불순 겪어보신분 계신가요? ㅠㅠ	6	5	2021-01-04	438
1085474	장학금 학업계획서	2	0	2021-01-04	150
1085461	방학 때 뭘 해야 할까요	4	6	2021-01-04	239
1085355	복전 신방과 질문	5	0	2021-01-04	234
1085132	교환학생 미래에셋 장학타셨던 분 계신가요?	17	2	2021-01-04	657
1085128	2021-1 교환학생 가는 사람??	2	0	2021-01-04	429
1085077	박경옥 교수님 경제통계학 교수님 오늘자 필기 구합니다!ㅠㅠ	0	1	2021-01-04	69
1084949	20학번 대학생 이번 겨울방학 때 뭘 해야할까요ㅠㅠ	29	15	2021-01-04	899
1084892	황종휴 미시 예비순환 같이 들으실분 구해요	0	0	2021-01-04	42
1084698	UX UI 학원 추천부탁드려요	6	4	2021-01-03	349
1084622	학위복 만들어줘	3	5	2021-01-03	242
1084614	왁싱샵 추천해주세요	0	1	2021-01-03	193
1084612	토익 유형이나 난도 바뀐거 있나요?	0	0	2021-01-03	80
1084230	22학점 수강 조건이 어떻게 되나요?	11	1	2021-01-02	872
1084228	[한국거래소] 염치불구...100분만 더 도움요청드립니다	49	73	2021-01-02	2822
1084060	졸업 유예가 무엇인가요?	1	4	2021-01-02	499
1083945	수험서 스캔	8	3	2021-01-02	322
1083898	1학기에 대면강의가 많을까요?	3	1	2021-01-02	573
1083778	혼자 요가나 홈트 할만한 공간 빌릴 곳 있을까요?	2	7	2021-01-02	323
1083740	성적표에 백분위	4	1	2021-01-02	316
1083737	인문대 선배님들 저희는 1프로하면 잘했다는 메시지라도 보내주나용	12	4	2021-01-02	589
1083664	1월 단기로 지낼 수 있는 방 구해요!(여자,급)	2	0	2021-01-02	196
1083634	컴공과 ㅂㅇ상 교수님 랩실 관련 문의	1	0	2021-01-02	236
1083438	다음학기 비대면 가능성..?	5	10	2021-01-01	858
1083335	자료구조, 알고리즘을 방학때 처음 시작해보려는 학생입니다.	3	3	2021-01-01	308
1083285	혹시 전기기사 따신 분 있나요	11	1	2021-01-01	248
1083274	파이썬 프로그램을 사이트에서 구동하려면 무엇을 배워야 하나요?	11	12	2021-01-01	528
1083258	혹시 회사 내부 컴케.. 달인 있으신가요?(PM 직종 맡으시는 분들 등등??)	0	1	2021-01-01	90
1083058	화공) 1~2학년 실험 레포트 모음	11	69	2021-01-01	1459
1082859	GS25 뉴서강대학사점) 신년 안내사항입니다 ☺️	2	29	2020-12-31	633
1082849	학점....	2	9	2020-12-31	334
1082567	[한국거래소] 도움을 요청드립니다!!(추첨 선물 있음)	42	99	2020-12-31	2119
1082534	심진경 교수님 인사글	0	2	2020-12-31	191
1082426	조교랑 교수 둘다 메일 답장을 안해줘..ㅋ..	4	0	2020-12-31	603
1082259	교환학생 질문있습니다.	0	0	2020-12-31	120
1082212	보통 교환학생 몇 학기 때쯤 가나요??	14	0	2020-12-31	563
1081278	금융공기업 취업박람회나 스터디있나요?	8	-2	2020-12-29	540
1080933	선형대수학 조장현 교수님 기말 성적	10	0	2020-12-29	547
1080910	도룩미시 성적 떴다	5	1	2020-12-29	417
1080696	국민은행 추천인입력	0	2	2020-12-29	130
1080555	졸업생 성적표 뜯어야하는데...	4	0	2020-12-28	420
1080524	월세 지원 받을수 있는 프로그램?	0	-1	2020-12-28	112
1080451	입시질문하나 부탁드로요ㅠㅠ	4	0	2020-12-28	115
1080444	서강대 장준익 교수팀, 태양전지 신소재 고효율 비밀 풀었다	0	1	2020-12-28	154
1080224	지인에게 자취방 양도할때	1	0	2020-12-28	120
1080200	교직이수전공 학점에 대해서	6	1	2020-12-28	209
1080012	magazine B 매거진 비 괜찮은가요?	5	4	2020-12-28	257
1079982	C언어 인강 잘 아는 다미!	3	2	2020-12-28	239
1079375	이제 1학년 끝나는 인문대생 질문입니다	12	3	2020-12-27	252
1079345	국기이 필기 교환하실 분 있으신가요!!	0	0	2020-12-27	47
1079337	몇분만에 가능합니까	3	-1	2020-12-27	200
1079114	[리턴즈] 제주 뀰맛 귤 팔아요 ! :)	3	27	2020-12-27	542
1078515	스타벅스 하양 500 5개 팔아요	2	0	2020-12-26	130
1078377	월~토 온라인 출첵 구합니다.	0	0	2020-12-25	132
1078337	진이뽀님 냉동 실수로 눌렀어요ㅠㅠㅠ	27	8	2020-12-25	1162
1078101	[마감]컴활1급실기(단기) 유동균 강의 양도합니다.	4	0	2020-12-25	275
1078046	(판매완료) 오늘 (12/25) 메가박스 신촌 화양연화 티켓 2개 팔아요!!! (급)	5	0	2020-12-25	320
1077823	GS25 뉴서강대학사점)2학기 수고하셨습니다 :3	4	16	2020-12-24	411
1077649	넷플릭스 보실 분 있나요 3명구합니다	9	0	2020-12-24	193
1077630	(마감) 스벅 프리퀀시 완성판 1개, 하양이 6개 팝니다	0	0	2020-12-24	92
1077616	인강 추천해주라 :)	1	0	2020-12-24	77
1077569	스벅 프리퀀시 하양 오백원	2	0	2020-12-24	62
1077565	스벅 빨강 1개, 하양 9개 팔아요! (마감)	0	0	2020-12-24	62
1076959	스벅 하양이 프리퀀시 500원 팝니다 (마감	0	-1	2020-12-23	92
1076863	스타벅스 프리퀀시 하양 600원에 팔아용(1개보유중)	0	-4	2020-12-23	138
1076732	결국 금연 2달 채웠네요	4	22	2020-12-23	300
1076699	(마감)스벅프리퀀시 하양 2개 팝니다	5	1	2020-12-23	126
1076503	[마감]스박 프리퀀시 500/700원 팝니다.	0	0	2020-12-23	111
1076449	변리사vs로스쿨	21	1	2020-12-23	1101
1076350	스타벅스 미션 4개 2500원에 팔아욥(마감)	0	0	2020-12-22	91
1076249	스타벅스 프리퀀시 팝니다(판매 완료)	0	0	2020-12-22	101
1076237	독일어 A2따신 분들 보통 독학으로 얼마정도 걸리나요??ㅠㅠ	4	1	2020-12-22	252
1076172	하카타 도넛 배송보고! 감사합니다!	28	165	2020-12-22	2959
1076101	(마감)스벅 프리퀀시 하양 6개 500원씩 팔아요	0	0	2020-12-22	38
1076009	(5만원 지급)경제통계학 스터디모집	0	0	2020-12-22	170
1076000	스타벅스 아메리카노 2잔 + 카스텔라 11000원에 팝니다	0	-4	2020-12-22	106
1075970	[마감] 스벅 프리퀀시 하양 3개 팔아요! 개당 500원	0	0	2020-12-22	33
1075320	노량진 회 포장 많이주는 횟집 추천 해주세여  > <	12	6	2020-12-21	728
1075150	서울 라식/라섹 안과 추천해주실 분!	10	2	2020-12-21	320
1074945	토익책, 리트 기출해설집, 각종 법학도서 판매합니다!	1	0	2020-12-21	156
1074897	[마감]스타벅스 프리퀀시 하양(600원) 팝니당	1	0	2020-12-21	98
1074791	서강인들의 추천책은 무엇인가요	15	5	2020-12-21	497
1074663	스벅 프리퀀시 미션2(저) -> 일반3(다미님) 교환하실분 링크타고 와주세요	0	0	2020-12-20	61
1074640	[마감]스타벅스 프리퀀시 미션2(저) -> 일반3(다미님) 교환하실분 계신가요?	7	0	2020-12-20	88
1074405	[마감] 스타벅스 프리퀀시 하양(일반) 개당 500원에 구매합니다!	0	0	2020-12-20	123
1074389	남자 분들 겨울에 셔츠 안에 뭐 입으시나요?	13	4	2020-12-20	507
1074284	인간과지성 기말과제	2	0	2020-12-20	101
1074131	국무 문제 하나만 봐주세요 ㅠㅠㅠㅠ 흑	7	1	2020-12-20	221
1073788	생환 ㅎㅈㅌ교수님 강의	1	0	2020-12-19	78
1073454	[마감] 스타벅스 프리퀀시 하양-500원 판매합니다	0	1	2020-12-19	129
1073428	국가근로 중에 휴학하셨던분 계신가요?	2	5	2020-12-19	218
1073249	취준스펙은 양일까요 질일까요	13	5	2020-12-19	1084
1072871	2021년 1학기 비대면 이죠???	4	2	2020-12-18	958
1072859	알바 그만두기	2	0	2020-12-18	188
1072727	노인요양서비스 개선 관련 설문조사하고 스타벅스 커피 받아가세요	0	-3	2020-12-18	77
1072575	프리퀀시 교환하실 분 미션 2개(저) - 일반 3개 [마감]	0	0	2020-12-18	49
1072515	(컴맹 도와주세요...) 크롬에서 이미지가 다 검은색으로 나옵니다...	10	1	2020-12-18	208
1072449	[홍보글]신림 하카타도넛 ㅠㅠ 코로나 2차타격...	98	307	2020-12-18	4155
1072267	왓챠 프리미엄 1명 자리 있을까요?	5	1	2020-12-18	165
1072011	남도학숙	7	0	2020-12-17	476
1070867	군휴학 상태 중 계절 질문있습니다	5	4	2020-12-16	603
1070647	회계사는 무엇을 하는 직업일까? (끌올글)	4	46	2020-12-16	1913
1070634	서강 동문 장학금	10	2	2020-12-16	675
1070181	2021 다이어리 양식 공유	65	148	2020-12-15	3853
1070070	컴공 전자공 고민 글 댓글 달아주신거 감사합니다ㅠㅠ	10	-52	2020-12-15	1051
1069848	GS25 뉴서강대학사점) 은근히 자주 오는 안내사항입니다	2	30	2020-12-15	762
1069733	스벅 프리퀀시 빨강(저) -> 하양 교환합니다!	2	0	2020-12-15	127
1069694	아이패드 에어1 구합니다	10	3	2020-12-15	395
1069651	[기념품샵] 기념품샵 돕바 수령 안내	0	0	2020-12-15	121
1069525	직장인분들이나 고학분들 조언 구합니다.	1	3	2020-12-15	246
1069451	계절 자연계 글쓰기 드랍하실 분 ㅜㅜ 8학기 도와주세요	3	0	2020-12-15	249
1069201	(문송주의ㅜ)'소프트웨어기술'과 '웹*서버호스팅'의 연관성이 궁금합니다. . !	4	4	2020-12-14	333
1069135	학교가 교육용 재산 40억 정도 늘렸네요	2	31	2020-12-14	1045
1068991	프로그래밍 손목통증...	14	2	2020-12-14	596
1068851	공대 전공생은 강의평가 화면이 다른가요??	3	2	2020-12-14	392
1068664	[기념품샵] 2020 서강 돕바 금일 출고!	0	4	2020-12-14	240
1068663	황국재 원가회계 7장 7번 8번 문제구합니다.	2	0	2020-12-14	108
1068408	[마감] 금공 책 나눔 (경영/경제 모두 있음)	4	5	2020-12-14	432
1068323	[원룸] 당산역 3000/25 or 2000/30 방 내놓습니다~	1	13	2020-12-14	903
1068139	프리퀀시 교환 원합니다!! 저(미션 2) <->다미님(일반 3)	1	-1	2020-12-13	135
1068099	굣ㆍ님사랑해요	1	-2	2020-12-13	102
1067558	계량 질문!!!!!	0	0	2020-12-13	163
1067529	서동욱 교수님 서양현대철학사 예상문제 만들어보고 공유하실 학우님들 계신가요	0	3	2020-12-13	99
1067338	중회 OX퀴즈인데 도움 요청합니다...	1	0	2020-12-12	171
1066941	4학기 이수 재적 먹을거같은데	7	2	2020-12-12	546
1066847	계량 고수님들 도와주세요	5	1	2020-12-12	246
1066842	사계절 스티커, 알밥 그립톡 재고판매 폼입니다	4	15	2020-12-12	415
1066805	컴공 복전생인데요 도와주세요 선배님들 ㅠㅠ	15	15	2020-12-12	665
1066357	임금님 알밥이들 후기	2	10	2020-12-11	496
1066268	이거 출처 찾아주시면 치킨쿠폰 드리겠습니다.	14	0	2020-12-11	861
1066220	요즘 소구장 여나요? (긴급)	2	1	2020-12-11	477
1066078	김도영 교수님 정보경제학 기말족보 구해봅니다 ㅜㅜ	2	-2	2020-12-11	240
1065943	이번 북한의이해와통일후한국 수업듣는분 기말	1	0	2020-12-11	211
1065853	--------------	1	0	2020-12-11	184
1065550	스타벅스 프리퀀시 교환 or 판매 (저 - 빨강미션)	0	2	2020-12-10	86
1065523	AB형이신 분들 지정헌혈 부탁드립니다ㅠㅠ	3	7	2020-12-10	264
1065511	[교수협의회] 더 나은 실패를 위해	0	5	2020-12-10	96
1065497	공대에서 로스쿨 가는 거 어떤가요?	6	10	2020-12-10	519
1065470	경수통 남준우 교수님	4	2	2020-12-10	212
1065467	집에서 공부하는 나..	2	3	2020-12-10	180
1065466	이번 계절학기에 회계학원론 안열리나요?	1	-1	2020-12-10	107
1065458	프리퀀시 교환 구합니다 저 미션1 -> 님 흰2	0	0	2020-12-10	26
1065413	디지털 회로개론 질문있어요	3	1	2020-12-10	98
1065392	알밥이들 왔어요!	4	16	2020-12-10	302
1065184	12월 9일자 한국 근현대사 필기구합니다.	0	0	2020-12-10	25
1065010	ㅇㅈㅅ교수님 알고리즘 족보 구해요	3	2	2020-12-09	271
1065005	현장실습 기업목록	1	0	2020-12-09	191
1064971	리트, 자소서 준비 팁 올렸어요!!	2	13	2020-12-09	525
1064959	금공 a매치 b매치	3	-3	2020-12-09	432
1064956	<마감>스타벅스 프리퀀시 나눔	3	0	2020-12-09	168
1064878	12/2 인간관계의심리와대인관계기술 녹화본 구해요ㅜㅠ	1	0	2020-12-09	58
1064703	넷플 남는자리 있으면 바로들어갑니다	0	0	2020-12-09	35
1064602	사회심리학 ㅈㅅㅈ 교수님 12월9일자 녹화본 공유 가능하신 분 있나요?	0	0	2020-12-09	34
1064572	세인트 전공 업데이트 질문!	0	0	2020-12-09	43
1064525	ㅇㅈㅎ교수님 자료구조 저번학기 들은사람!!	17	-1	2020-12-09	359
1064387	신입 연수	2	1	2020-12-09	462
1064351	입사 전 할 일	14	5	2020-12-09	613
1064183	약대 준비하려는데 어느정도까지 가능할까요(약대 잘 아시는분 도와주세요)	15	5	2020-12-08	839
1063990	스타벅스 프리퀀시 교환하실 분!! (저 미션 1= 하실분 일반 2)	1	0	2020-12-08	104
1063954	(완료)계량 질문	0	2	2020-12-08	64
1063917	연세대(연대) 약대 재학중이거나 잘 아시는 분 있나요	0	1	2020-12-08	168
1063907	[완료] 학교 주변에 도와주실 분 있나요?	0	1	2020-12-08	107
1063851	ㅇㅇㄹ 선형대수학 필기 구합니다	2	0	2020-12-08	85
